Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     416/416         scan_map_line [106]
[74]     0.0    0.00    0.00     416         check_valid_element [74]
-----------------------------------------------
                0.00    0.00     305/305         update_player_data [81]
[75]     0.0    0.00    0.00     305         check_item [75]
-----------------------------------------------
                0.00    0.00     305/305         raycast_floor [8]
[76]     0.0    0.00    0.00     305         init_floor_ray [76]
-----------------------------------------------
                0.00    0.00     305/305         render_item [29]
[77]     0.0    0.00    0.00     305         init_item_attributes [77]
-----------------------------------------------
                0.00    0.00     305/305         render_item [29]
[78]     0.0    0.00    0.00     305         init_item_draw_attributes [78]
-----------------------------------------------
                0.00    0.00     305/305         render_viewmodel [23]
[79]     0.0    0.00    0.00     305         select_viewmodel [79]
                0.00    0.00     282/282         select_stand [84]
                0.00    0.00      19/19          select_sword_frames [108]
                0.00    0.00       4/4           select_cast_frames [121]
-----------------------------------------------
                0.00    0.00     305/305         game_loop [4]
[80]     0.0    0.00    0.00     305         update_game_data [80]
                0.00    0.00     305/305         update_player_data [81]
-----------------------------------------------
                0.00    0.00     305/305         update_game_data [80]
[81]     0.0    0.00    0.00     305         update_player_data [81]
                0.00    0.00     305/305         update_player_pos [82]
                0.00    0.00     305/305         check_item [75]
                0.00    0.00     305/305         update_viewmodel [83]
-----------------------------------------------
                0.00    0.00     305/305         update_player_data [81]
[82]     0.0    0.00    0.00     305         update_player_pos [82]
                0.00    0.00     266/266         move_player_north [86]
                0.00    0.00     100/100         move_player_east [96]
                0.00    0.00      72/72          move_player_west [100]
-----------------------------------------------
                0.00    0.00     305/305         update_player_data [81]
[83]     0.0    0.00    0.00     305         update_viewmodel [83]
-----------------------------------------------
                0.00    0.00     282/282         select_viewmodel [79]
[84]     0.0    0.00    0.00     282         select_stand [84]
-----------------------------------------------
                0.00    0.00     266/266         move_player_north [86]
[85]     0.0    0.00    0.00     266         can_move_to_north [85]
-----------------------------------------------
                0.00    0.00     266/266         update_player_pos [82]
[86]     0.0    0.00    0.00     266         move_player_north [86]
                0.00    0.00     266/266         can_move_to_north [85]
-----------------------------------------------
                0.00    0.00     182/182         mlx_loop [3]
[87]     0.0    0.00    0.00     182         key_press_hook [87]
                0.00    0.00     177/177         game_key_hook [89]
                0.00    0.00       5/5           main_menu_key_hook [113]
-----------------------------------------------
                0.00    0.00     182/182         mlx_loop [3]
[88]     0.0    0.00    0.00     182         key_release_hook [88]
                0.00    0.00     177/177         player_key_release_hook [90]
                0.00    0.00       5/5           menu_key_release_hook [114]
-----------------------------------------------
                0.00    0.00     177/177         key_press_hook [87]
[89]     0.0    0.00    0.00     177         game_key_hook [89]
                0.00    0.00     176/176         is_player_movement_key [91]
                0.00    0.00     175/175         player_movement_key [92]
                0.00    0.00       1/1           is_player_action_key [176]
                0.00    0.00       1/1           player_action_key [186]
-----------------------------------------------
                0.00    0.00     177/177         key_release_hook [88]
[90]     0.0    0.00    0.00     177         player_key_release_hook [90]
-----------------------------------------------
                0.00    0.00     176/176         game_key_hook [89]
[91]     0.0    0.00    0.00     176         is_player_movement_key [91]
-----------------------------------------------
                0.00    0.00     175/175         game_key_hook [89]
[92]     0.0    0.00    0.00     175         player_movement_key [92]
-----------------------------------------------
                0.00    0.00      63/165         rotate_player_right [101]
                0.00    0.00     102/165         rotate_player_left [94]
[93]     0.0    0.00    0.00     165         normalize_player_angle [93]
-----------------------------------------------
                0.00    0.00     102/102         game_mouse_motion_hook [64]
[94]     0.0    0.00    0.00     102         rotate_player_left [94]
                0.00    0.00     102/165         normalize_player_angle [93]
-----------------------------------------------
                0.00    0.00     100/100         move_player_east [96]
[95]     0.0    0.00    0.00     100         can_move_to_east [95]
-----------------------------------------------
                0.00    0.00     100/100         update_player_pos [82]
[96]     0.0    0.00    0.00     100         move_player_east [96]
                0.00    0.00     100/100         can_move_to_east [95]
-----------------------------------------------
                0.00    0.00       1/94          free_t_scene [145]
                0.00    0.00      93/94          free_t_img [98]
[97]     0.0    0.00    0.00      94         free_image [97]
-----------------------------------------------
                0.00    0.00       4/94          free_t_enemy [142]
                0.00    0.00      18/94          free_t_textures [146]
                0.00    0.00      18/94          free_t_viewmodel [147]
                0.00    0.00      54/94          free_t_main_menu [143]
[98]     0.0    0.00    0.00      94         free_t_img [98]
                0.00    0.00      93/94          free_image [97]
-----------------------------------------------
                0.00    0.00      72/72          move_player_west [100]
[99]     0.0    0.00    0.00      72         can_move_to_west [99]
-----------------------------------------------
                0.00    0.00      72/72          update_player_pos [82]
[100]    0.0    0.00    0.00      72         move_player_west [100]
                0.00    0.00      72/72          can_move_to_west [99]
-----------------------------------------------
                0.00    0.00      63/63          game_mouse_motion_hook [64]
[101]    0.0    0.00    0.00      63         rotate_player_right [101]
                0.00    0.00      63/165         normalize_player_angle [93]
-----------------------------------------------
                0.00    0.00      50/50          init_main_menu_background_frame_img [159]
[102]    0.0    0.00    0.00      50         get_filename [102]
-----------------------------------------------
                0.00    0.00       1/37          load_items_assets [179]
                0.00    0.00       4/37          load_enemy_assets [177]
                0.00    0.00       5/37          load_env_assets [178]
                0.00    0.00       9/37          load_trip_assets [181]
                0.00    0.00       9/37          load_normal_viewmodel [180]
                0.00    0.00       9/37          load_trip_viewmodel [182]
[103]    0.0    0.00    0.00      37         load_texture [103]
-----------------------------------------------
                0.00    0.00      33/33          is_only_map_lines [109]
[104]    0.0    0.00    0.00      33         is_map_line [104]
                0.00    0.00     486/486         is_valid_map_element [68]
-----------------------------------------------
                0.00    0.00      30/30          extract_assets_path [137]
[105]    0.0    0.00    0.00      30         is_not_map_line [105]
-----------------------------------------------
                0.00    0.00      22/22          check_map [133]
[106]    0.0    0.00    0.00      22         scan_map_line [106]
                0.00    0.00     422/422         is_player_spawn [71]
                0.00    0.00     421/421         is_enemy_spawn [72]
                0.00    0.00     417/417         is_item [73]
                0.00    0.00     416/416         check_valid_element [74]
                0.00    0.00      22/22          update_map_size [107]
                0.00    0.00       4/4           check_enemy_nb [117]
                0.00    0.00       4/4           apply_enemy_state [115]
                0.00    0.00       1/1           check_player_nb [134]
                0.00    0.00       1/1           check_item_nb [132]
-----------------------------------------------
                0.00    0.00      22/22          scan_map_line [106]
[107]    0.0    0.00    0.00      22         update_map_size [107]
-----------------------------------------------
                0.00    0.00      19/19          select_viewmodel [79]
[108]    0.0    0.00    0.00      19         select_sword_frames [108]
-----------------------------------------------
                0.00    0.00       9/9           extract_map [139]
[109]    0.0    0.00    0.00       9         is_only_map_lines [109]
                0.00    0.00      33/33          is_map_line [104]
-----------------------------------------------
                0.00    0.00       6/6           extract_assets_path [137]
[110]    0.0    0.00    0.00       6         append_line [110]
-----------------------------------------------
                0.00    0.00       6/6           init_mandatory_assets [164]
[111]    0.0    0.00    0.00       6         is_asset_line [111]
-----------------------------------------------
                0.00    0.00       6/6           init_mandatory_assets [164]
[112]    0.0    0.00    0.00       6         is_rgb_line [112]
-----------------------------------------------
                0.00    0.00       5/5           key_press_hook [87]
[113]    0.0    0.00    0.00       5         main_menu_key_hook [113]
                0.00    0.00       4/4           main_menu_option_key_hook [120]
                0.00    0.00       1/1           main_menu_launcher_key_hook [183]
-----------------------------------------------
                0.00    0.00       5/5           key_release_hook [88]
[114]    0.0    0.00    0.00       5         menu_key_release_hook [114]
-----------------------------------------------
                0.00    0.00       4/4           scan_map_line [106]
[115]    0.0    0.00    0.00       4         apply_enemy_state [115]
-----------------------------------------------
                0.00    0.00       4/4           load_img [119]
[116]    0.0    0.00    0.00       4         check_asset_duplicates [116]
-----------------------------------------------
                0.00    0.00       4/4           scan_map_line [106]
[117]    0.0    0.00    0.00       4         check_enemy_nb [117]
-----------------------------------------------
                0.00    0.00       4/4           init_mandatory_assets [164]
[118]    0.0    0.00    0.00       4         load_assets [118]
                0.00    0.00       4/4           load_img [119]
-----------------------------------------------
                0.00    0.00       4/4           load_assets [118]
[119]    0.0    0.00    0.00       4         load_img [119]
                0.00    0.00       4/4           check_asset_duplicates [116]
-----------------------------------------------
                0.00    0.00       4/4           main_menu_key_hook [113]
[120]    0.0    0.00    0.00       4         main_menu_option_key_hook [120]
                0.00    0.00       2/2           main_menu_selection [127]
                0.00    0.00       1/1           reset_blink_value [190]
-----------------------------------------------
                0.00    0.00       4/4           select_viewmodel [79]
[121]    0.0    0.00    0.00       4         select_cast_frames [121]
-----------------------------------------------
                0.00    0.00       1/2           extract_map [139]
                0.00    0.00       1/2           check_map [133]
[122]    0.0    0.00    0.00       2         dup_tab [122]
-----------------------------------------------
                0.00    0.00       2/2           load_rgb [126]
[123]    0.0    0.00    0.00       2         extract_rgb_code [123]
                0.00    0.00       2/2           is_rgb_code [125]
-----------------------------------------------
                0.00    0.00       2/2           mouse_press_hook [128]
[124]    0.0    0.00    0.00       2         game_mouse_press_hook [124]
                0.00    0.00       2/2           player_action_button [130]
-----------------------------------------------
                0.00    0.00       2/2           extract_rgb_code [123]
[125]    0.0    0.00    0.00       2         is_rgb_code [125]
-----------------------------------------------
                0.00    0.00       2/2           init_mandatory_assets [164]
[126]    0.0    0.00    0.00       2         load_rgb [126]
                0.00    0.00       2/2           extract_rgb_code [123]
-----------------------------------------------
                0.00    0.00       2/2           main_menu_option_key_hook [120]
[127]    0.0    0.00    0.00       2         main_menu_selection [127]
                0.00    0.00       1/1           exit_cub3d [136]
-----------------------------------------------
                0.00    0.00       2/2           mlx_loop [3]
[128]    0.0    0.00    0.00       2         mouse_press_hook [128]
                0.00    0.00       2/2           game_mouse_press_hook [124]
-----------------------------------------------
                0.00    0.00       1/2           get_line_count [149]
                0.00    0.00       1/2           extract_data [138]
[129]    0.0    0.00    0.00       2         open_file [129]
-----------------------------------------------
                0.00    0.00       2/2           game_mouse_press_hook [124]
[130]    0.0    0.00    0.00       2         player_action_button [130]
                0.00    0.00       1/1           player_wand [189]
                0.00    0.00       1/1           player_sword [188]
-----------------------------------------------
                0.00    0.00       1/1           main [226]
[131]    0.0    0.00    0.00       1         argument_count_correct [131]
-----------------------------------------------
                0.00    0.00       1/1           scan_map_line [106]
[132]    0.0    0.00    0.00       1         check_item_nb [132]
-----------------------------------------------
                0.00    0.00       1/1           parsing [185]
[133]    0.0    0.00    0.00       1         check_map [133]
                0.00    0.00      22/22          scan_map_line [106]
                0.00    0.00       1/2           dup_tab [122]
                0.00    0.00       1/1           flood_fill [140]
-----------------------------------------------
                0.00    0.00       1/1           scan_map_line [106]
[134]    0.0    0.00    0.00       1         check_player_nb [134]
-----------------------------------------------
                0.00    0.00       1/1           player_interaction [187]
[135]    0.0    0.00    0.00       1         doors_open_close [135]
-----------------------------------------------
                0.00    0.00       1/1           main_menu_selection [127]
[136]    0.0    0.00    0.00       1         exit_cub3d [136]
                0.00    0.00       1/1           free_program [141]
-----------------------------------------------
                0.00    0.00       1/1           extract_data [138]
[137]    0.0    0.00    0.00       1         extract_assets_path [137]
                0.00    0.00      30/30          is_not_map_line [105]
                0.00    0.00       6/6           append_line [110]
-----------------------------------------------
                0.00    0.00       1/1           parsing [185]
[138]    0.0    0.00    0.00       1         extract_data [138]
                0.00    0.00       1/1           get_line_count [149]
                0.00    0.00       1/2           open_file [129]
                0.00    0.00       1/1           extract_map [139]
                0.00    0.00       1/1           extract_assets_path [137]
-----------------------------------------------
                0.00    0.00       1/1           extract_data [138]
[139]    0.0    0.00    0.00       1         extract_map [139]
                0.00    0.00       9/9           is_only_map_lines [109]
                0.00    0.00       1/2           dup_tab [122]
-----------------------------------------------
                                 980             flood_fill [140]
                0.00    0.00       1/1           check_map [133]
[140]    0.0    0.00    0.00       1+980     flood_fill [140]
                                 980             flood_fill [140]
-----------------------------------------------
                0.00    0.00       1/1           exit_cub3d [136]
[141]    0.0    0.00    0.00       1         free_program [141]
                0.00    0.00       1/1           free_t_textures [146]
                0.00    0.00       1/1           free_t_viewmodel [147]
                0.00    0.00       1/1           free_t_map [144]
                0.00    0.00       1/1           free_t_enemy [142]
                0.00    0.00       1/1           free_t_main_menu [143]
                0.00    0.00       1/1           free_t_scene [145]
                0.00    0.00       1/1           free_t_window [148]
-----------------------------------------------
                0.00    0.00       1/1           free_program [141]
[142]    0.0    0.00    0.00       1         free_t_enemy [142]
                0.00    0.00       4/94          free_t_img [98]
-----------------------------------------------
                0.00    0.00       1/1           free_program [141]
[143]    0.0    0.00    0.00       1         free_t_main_menu [143]
                0.00    0.00      54/94          free_t_img [98]
-----------------------------------------------
                0.00    0.00       1/1           free_program [141]
[144]    0.0    0.00    0.00       1         free_t_map [144]
-----------------------------------------------
                0.00    0.00       1/1           free_program [141]
[145]    0.0    0.00    0.00       1         free_t_scene [145]
                0.00    0.00       1/94          free_image [97]
-----------------------------------------------
                0.00    0.00       1/1           free_program [141]
[146]    0.0    0.00    0.00       1         free_t_textures [146]
                0.00    0.00      18/94          free_t_img [98]
-----------------------------------------------
                0.00    0.00       1/1           free_program [141]
[147]    0.0    0.00    0.00       1         free_t_viewmodel [147]
                0.00    0.00      18/94          free_t_img [98]
-----------------------------------------------
                0.00    0.00       1/1           free_program [141]
[148]    0.0    0.00    0.00       1         free_t_window [148]
-----------------------------------------------
                0.00    0.00       1/1           extract_data [138]
[149]    0.0    0.00    0.00       1         get_line_count [149]
                0.00    0.00       1/2           open_file [129]
-----------------------------------------------
                0.00    0.00       1/1           parsing [185]
[150]    0.0    0.00    0.00       1         got_right_suffix [150]
-----------------------------------------------
                0.00    0.00       1/1           init_player [170]
[151]    0.0    0.00    0.00       1         init_animation_attributes [151]
-----------------------------------------------
                0.00    0.00       1/1           init_program [173]
[152]    0.0    0.00    0.00       1         init_asset [152]
                0.00    0.00       1/1           init_main_menu [154]
                0.00    0.00       1/1           init_scene [175]
                0.00    0.00       1/1           init_mandatory_assets [164]
                0.00    0.00       1/1           init_bonus_assets [153]
-----------------------------------------------
                0.00    0.00       1/1           init_asset [152]
[153]    0.0    0.00    0.00       1         init_bonus_assets [153]
                0.00    0.00       1/1           load_env_assets [178]
                0.00    0.00       1/1           load_trip_assets [181]
                0.00    0.00       1/1           load_items_assets [179]
                0.00    0.00       1/1           load_normal_viewmodel [180]
                0.00    0.00       1/1           load_enemy_assets [177]
                0.00    0.00       1/1           load_trip_viewmodel [182]
-----------------------------------------------
                0.00    0.00       1/1           init_asset [152]
[154]    0.0    0.00    0.00       1         init_main_menu [154]
                0.00    0.00       1/1           init_main_menu_attributes [156]
                0.00    0.00       1/1           init_main_menu_background [157]
                0.00    0.00       1/1           init_main_menu_launcher [160]
                0.00    0.00       1/1           init_main_menu_addr [155]
                0.00    0.00       1/1           init_main_menu_option [162]
-----------------------------------------------
                0.00    0.00       1/1           init_main_menu [154]
[155]    0.0    0.00    0.00       1         init_main_menu_addr [155]
                0.00    0.00       1/1           init_main_menu_launcher_addr [161]
                0.00    0.00       1/1           init_main_menu_option_addr [163]
-----------------------------------------------
                0.00    0.00       1/1           init_main_menu [154]
[156]    0.0    0.00    0.00       1         init_main_menu_attributes [156]
-----------------------------------------------
                0.00    0.00       1/1           init_main_menu [154]
[157]    0.0    0.00    0.00       1         init_main_menu_background [157]
                0.00    0.00       1/1           init_main_menu_background_frame_img [159]
                0.00    0.00       1/1           init_main_menu_background_frame_addr [158]
-----------------------------------------------
                0.00    0.00       1/1           init_main_menu_background [157]
[158]    0.0    0.00    0.00       1         init_main_menu_background_frame_addr [158]
-----------------------------------------------
                0.00    0.00       1/1           init_main_menu_background [157]
[159]    0.0    0.00    0.00       1         init_main_menu_background_frame_img [159]
                0.00    0.00      50/50          get_filename [102]
-----------------------------------------------
                0.00    0.00       1/1           init_main_menu [154]
[160]    0.0    0.00    0.00       1         init_main_menu_launcher [160]
-----------------------------------------------
                0.00    0.00       1/1           init_main_menu_addr [155]
[161]    0.0    0.00    0.00       1         init_main_menu_launcher_addr [161]
-----------------------------------------------
                0.00    0.00       1/1           init_main_menu [154]
[162]    0.0    0.00    0.00       1         init_main_menu_option [162]
-----------------------------------------------
                0.00    0.00       1/1           init_main_menu_addr [155]
[163]    0.0    0.00    0.00       1         init_main_menu_option_addr [163]
-----------------------------------------------
                0.00    0.00       1/1           init_asset [152]
[164]    0.0    0.00    0.00       1         init_mandatory_assets [164]
                0.00    0.00       6/6           is_asset_line [111]
                0.00    0.00       6/6           is_rgb_line [112]
                0.00    0.00       4/4           load_assets [118]
                0.00    0.00       2/2           load_rgb [126]
                0.00    0.00       1/1           mandatory_assets_are_missing [184]
-----------------------------------------------
                0.00    0.00       1/1           init_program [173]
[165]    0.0    0.00    0.00       1         init_minimap [165]
-----------------------------------------------
                0.00    0.00       1/1           init_program [173]
[166]    0.0    0.00    0.00       1         init_mlx [166]
                0.00    0.00       1/1           init_mlx_hook [167]
                0.00    0.00       1/1           init_mlx_window [169]
                0.00    0.00       1/1           init_mlx_mouse [168]
-----------------------------------------------
                0.00    0.00       1/1           init_mlx [166]
[167]    0.0    0.00    0.00       1         init_mlx_hook [167]
-----------------------------------------------
                0.00    0.00       1/1           init_mlx [166]
[168]    0.0    0.00    0.00       1         init_mlx_mouse [168]
-----------------------------------------------
                0.00    0.00       1/1           init_mlx [166]
[169]    0.0    0.00    0.00       1         init_mlx_window [169]
-----------------------------------------------
                0.00    0.00       1/1           init_program [173]
[170]    0.0    0.00    0.00       1         init_player [170]
                0.00    0.00       1/1           init_player_orientation [172]
                0.00    0.00       1/1           init_player_attributes [171]
                0.00    0.00       1/1           init_animation_attributes [151]
-----------------------------------------------
                0.00    0.00       1/1           init_player [170]
[171]    0.0    0.00    0.00       1         init_player_attributes [171]
-----------------------------------------------
                0.00    0.00       1/1           init_player [170]
[172]    0.0    0.00    0.00       1         init_player_orientation [172]
-----------------------------------------------
                0.00    0.00       1/1           main [226]
[173]    0.0    0.00    0.00       1         init_program [173]
                0.00    0.00       1/1           parsing [185]
                0.00    0.00       1/1           init_mlx [166]
                0.00    0.00       1/1           init_asset [152]
                0.00    0.00       1/1           init_minimap [165]
                0.00    0.00       1/1           init_player [170]
                0.00    0.00       1/1           init_raycast [174]
-----------------------------------------------
                0.00    0.00       1/1           init_program [173]
[174]    0.0    0.00    0.00       1         init_raycast [174]
-----------------------------------------------
                0.00    0.00       1/1           init_asset [152]
[175]    0.0    0.00    0.00       1         init_scene [175]
-----------------------------------------------
                0.00    0.00       1/1           game_key_hook [89]
[176]    0.0    0.00    0.00       1         is_player_action_key [176]
-----------------------------------------------
                0.00    0.00       1/1           init_bonus_assets [153]
[177]    0.0    0.00    0.00       1         load_enemy_assets [177]
                0.00    0.00       4/37          load_texture [103]
-----------------------------------------------
                0.00    0.00       1/1           init_bonus_assets [153]
[178]    0.0    0.00    0.00       1         load_env_assets [178]
                0.00    0.00       5/37          load_texture [103]
-----------------------------------------------
                0.00    0.00       1/1           init_bonus_assets [153]
[179]    0.0    0.00    0.00       1         load_items_assets [179]
                0.00    0.00       1/37          load_texture [103]
-----------------------------------------------
                0.00    0.00       1/1           init_bonus_assets [153]
[180]    0.0    0.00    0.00       1         load_normal_viewmodel [180]
                0.00    0.00       9/37          load_texture [103]
-----------------------------------------------
                0.00    0.00       1/1           init_bonus_assets [153]
[181]    0.0    0.00    0.00       1         load_trip_assets [181]
                0.00    0.00       9/37          load_texture [103]
-----------------------------------------------
                0.00    0.00       1/1           init_bonus_assets [153]
[182]    0.0    0.00    0.00       1         load_trip_viewmodel [182]
                0.00    0.00       9/37          load_texture [103]
-----------------------------------------------
                0.00    0.00       1/1           main_menu_key_hook [113]
[183]    0.0    0.00    0.00       1         main_menu_launcher_key_hook [183]
-----------------------------------------------
                0.00    0.00       1/1           init_mandatory_assets [164]
[184]    0.0    0.00    0.00       1         mandatory_assets_are_missing [184]
-----------------------------------------------
                0.00    0.00       1/1           init_program [173]
[185]    0.0    0.00    0.00       1         parsing [185]
                0.00    0.00       1/1           got_right_suffix [150]
                0.00    0.00       1/1           extract_data [138]
                0.00    0.00       1/1           check_map [133]
-----------------------------------------------
                0.00    0.00       1/1           game_key_hook [89]
[186]    0.0    0.00    0.00       1         player_action_key [186]
                0.00    0.00       1/1           player_interaction [187]
-----------------------------------------------
                0.00    0.00       1/1           player_action_key [186]
[187]    0.0    0.00    0.00       1         player_interaction [187]
                0.00    0.00       1/1           doors_open_close [135]
-----------------------------------------------
                0.00    0.00       1/1           player_action_button [130]
[188]    0.0    0.00    0.00       1         player_sword [188]
-----------------------------------------------
                0.00    0.00       1/1           player_action_button [130]
[189]    0.0    0.00    0.00       1         player_wand [189]
-----------------------------------------------
                0.00    0.00       1/1           main_menu_option_key_hook [120]
[190]    0.0    0.00    0.00       1         reset_blink_value [190]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2022 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [17] _init                  [65] init_enemy_attributes (render_enemy.c) [114] menu_key_release_hook
 [110] append_line            [24] init_floor_draw (render_floor.c) [30] mlx_int_get_line
 [115] apply_enemy_state      [76] init_floor_ray (raycast_floor.c) [1] mlx_int_parse_xpm
 [131] argument_count_correct [77] init_item_attributes   [28] mlx_int_str_str
  [95] can_move_to_east       [66] init_item_draw_attributes (render_enemy.c) [25] mlx_int_str_str_cote
  [85] can_move_to_north      [78] init_item_draw_attributes [40] mlx_int_str_to_wordtab
  [99] can_move_to_west      [154] init_main_menu         [63] mouse_motion_hook
 [116] check_asset_duplicates [155] init_main_menu_addr  [128] mouse_press_hook
 [117] check_enemy_nb        [156] init_main_menu_attributes (init_main_menu.c) [96] move_player_east
  [75] check_item (data_player.c) [157] init_main_menu_background [86] move_player_north
 [132] check_item_nb         [158] init_main_menu_background_frame_addr [100] move_player_west
 [133] check_map             [159] init_main_menu_background_frame_img [93] normalize_player_angle (data_player_rotation.c)
 [134] check_player_nb       [160] init_main_menu_launcher (init_main_menu.c) [129] open_file
  [74] check_valid_element   [161] init_main_menu_launcher_addr (init_main_menu_addr.c) [185] parsing
   [2] cub3d_loop            [162] init_main_menu_option (init_main_menu.c) [130] player_action_button
 [135] doors_open_close (event_player_action.c) [163] init_main_menu_option_addr [186] player_action_key
  [42] draw_element          [164] init_mandatory_assets [187] player_interaction (event_player_action.c)
  [32] draw_item (render_enemy.c) [165] init_minimap (init.c) [90] player_key_release_hook
  [31] draw_item             [166] init_mlx               [92] player_movement_key
  [44] draw_map              [167] init_mlx_hook         [188] player_sword (event_player_mouse.c)
  [19] draw_pixel_asset      [168] init_mlx_mouse        [189] player_wand (event_player_mouse.c)
  [12] draw_pixel_color      [169] init_mlx_window        [26] raycast_doors
  [10] draw_ray (render_floor.c) [170] init_player         [8] raycast_floor
  [43] draw_square           [171] init_player_attributes (init_player.c) [18] raycast_map
  [15] draw_texture (render_raycast.c) [172] init_player_orientation (init_player.c) [34] render_enemy
  [22] draw_viewmodel        [173] init_program            [9] render_floor_ray
 [122] dup_tab               [174] init_raycast (init.c)   [5] render_game
 [136] exit_cub3d            [175] init_scene             [29] render_item
 [137] extract_assets_path    [56] is_a_door (raycast_doors.c) [7] render_main_menu
 [138] extract_data          [111] is_asset_line          [16] render_main_menu_background
 [139] extract_map            [57] is_closed (raycast_doors.c) [21] render_main_menu_blink
 [123] extract_rgb_code (init_mandatory_assets.c) [72] is_enemy_spawn [27] render_main_menu_option
 [140] flood_fill (map_checking.c) [59] is_floor (rendering_minimap.c) [20] render_main_menu_title
  [69] frame_delay            [73] is_item                [41] render_minimap
  [97] free_image            [104] is_map_line (extract_map.c) [45] render_minimap_enemy
 [141] free_program          [105] is_not_map_line (extract_assets_paths.c) [46] render_minimap_player
 [142] free_t_enemy (free_game.c) [109] is_only_map_lines (extract_map.c) [14] render_raycast
  [98] free_t_img            [176] is_player_action_key   [23] render_viewmodel
 [143] free_t_main_menu       [91] is_player_movement_key [190] reset_blink_value
 [144] free_t_map (free_game.c) [71] is_player_spawn      [94] rotate_player_left
 [145] free_t_scene          [125] is_rgb_code           [101] rotate_player_right
 [146] free_t_textures (free_game.c) [112] is_rgb_line   [106] scan_map_line (map_checking.c)
 [147] free_t_viewmodel (free_game.c) [58] is_smaller_perp (raycast_doors.c) [121] select_cast_frames
 [148] free_t_window          [68] is_valid_map_element (extract_map.c) [84] select_stand
  [11] ft_bzero               [60] item_on_screen        [108] select_sword_frames
  [89] game_key_hook          [87] key_press_hook         [54] select_texture (render_raycast.c)
   [4] game_loop              [88] key_release_hook       [55] select_texture_normal (render_raycast.c)
  [64] game_mouse_motion_hook [118] load_assets (init_mandatory_assets.c) [79] select_viewmodel
 [124] game_mouse_press_hook [177] load_enemy_assets (init_bonus_assets.c) [35] update_draw_attributes
  [37] get_alpha             [178] load_env_assets (init_bonus_assets.c) [39] update_floor_ray (raycast_floor.c)
 [102] get_filename          [119] load_img (init_mandatory_assets.c) [70] update_frame_rate
 [149] get_line_count        [179] load_items_assets (init_bonus_assets.c) [80] update_game_data
  [13] get_pixel             [180] load_normal_viewmodel (init_bonus_assets.c) [107] update_map_size (map_checking.c)
  [62] get_tex_x             [126] load_rgb (init_mandatory_assets.c) [81] update_player_data
  [67] get_tick              [103] load_texture (init_bonus_assets.c) [82] update_player_pos (data_player.c)
  [61] get_time              [181] load_trip_assets (init_bonus_assets.c) [49] update_ray_step_x
 [150] got_right_suffix      [182] load_trip_viewmodel (init_bonus_assets.c) [36] update_ray_step_y
 [151] init_animation_attributes (init_player.c) [113] main_menu_key_hook [50] update_raycast
 [152] init_asset            [183] main_menu_launcher_key_hook [51] update_raycast_delta (raycast_update.c)
 [153] init_bonus_assets       [6] main_menu_loop         [52] update_raycast_side (raycast_update.c)
  [38] init_draw_attributes (render_raycast.c) [120] main_menu_option_key_hook [83] update_viewmodel (data_player.c)
